"imdbId","title","releaseYear","releaseDate","genre","writers","actors","directors","sequel","hitFlop"
"tt1266140","Mirchi: It's Hot","2004","06 Aug 2004","Crime","Dinesh D. Awasthi (screenplay) | Dinesh D. Awasthi (story) | Siddique Durrani (dialogue)","Bobby Khan | Nilofer Khan | Sambhavna Sheth | Nirmal Pandey","Dinesh D. Awasthi","0","1"
"tt1266545","Chamku","2008","29 Aug 2008","Action | Crime | Drama","N/A","Bobby Deol | Priyanka Chopra | Irrfan Khan | Akhilendra Mishra","Kabeer Kaushik","0","1"
"tt1266583","Mumbai Meri Jaan","2008","22 Aug 2008","Drama","Yogesh Vinayak Joshi (screenplay) | Upendra Sidhaye (screenplay)","Paresh Rawal | Kay Kay Menon | Irrfan Khan | Madhavan","Nishikant Kamat","0","2"
"tt1267400","Thodi Life Thoda Magic","2008","23 Jun 2008","Drama","Shukla Barnali Ray (story)","Saahil Chadha | Arbaaz Khan | Anita Raj | Jackie Shroff","Aanand Rai","0","1"
"tt1267500","Phoonk","2008","22 Aug 2008","Drama | Horror | Mystery","Milind Gadagkar | Sandeep Nath (lyrics) | Prashant Pandey (lyrics)","Sudeep | Amruta Khanvilkar | Ahsaas Channa | Ashwini Khalsekar","Ram Gopal Varma","0","6"
"tt1274295","Kaminey: The Scoundrels","2009","14 Aug 2009","Action | Comedy | Crime","Cajetan Boy (based on an idea by) | Supratik Sen (screenplay) | Abhishek Chaubey (screenplay) | Sabrina Dhawan (screenplay) | Vishal Bhardwaj (screenplay) | Vishal Bhardwaj (dialogue)","Shahid Kapoor | Priyanka Chopra | Deb Mukherjee | Shivkumar Subramaniam","Vishal Bhardwaj","0","4"
"tt1275863","Love Aaj Kal","2009","31 Jul 2009","Comedy | Drama | Romance","Imtiaz Ali","Saif Ali Khan | Deepika Padukone | Rishi Kapoor | Rahul Khanna","Imtiaz Ali","0","1"
"tt1278447","Sikandar","2009","21 Aug 2009","Crime | Drama | Mystery","Piyush Jha | Kumaar (lyrics)","Parzan Dastur | Ayesha Kapoor | Sanjay Suri | Madhavan","Piyush Jha","0","1"
"tt1279105","Ramaa: The Saviour","2010","12 Nov 2010","Animation | Action | Adventure","Kumaar (lyrics) | Reshu Nath (story)","Sahil Khan | Tanushree Dutta | Meghan Jadhav | Koushtuv Ghosh","Hadi Abrar","0","1"
"tt1280558","A Wednesday","2008","05 Sep 2008","Drama | Thriller","Neeraj Pandey (story) | Neeraj Pandey (script)","Anupam Kher | Naseeruddin Shah | Jimmy Shergill | Deepal Shaw","Neeraj Pandey","0","6"
"tt1283926","My Friend Ganesha 2","2008","22 Aug 2008","Animation | Family","Rajiv S. Ruia (story) | S. Sachinder","Harsh Chhaya | Kurush Deboo | Bhairavi Goswami | Ali Haji","Rajiv S. Ruia","1","1"
"tt1285241","Don 2","2011","23 Dec 2011","Action | Crime | Drama","Farhan Akhtar (dialogue) | Farhan Akhtar (story) | Javed Akhtar (characters) | Salim Khan (characters) | Ameet Mehta (screenplay) | Ameet Mehta (story)","Shah Rukh Khan | Priyanka Chopra | Hrithik Roshan | Om Puri","Farhan Akhtar","1","6"
"tt1285245","Lahore","2010","19 Mar 2010","Action | Drama | Sport","Sanjay Puran Singh Chauhan (dialogue) | Sanjay Puran Singh Chauhan (screenplay) | Sanjay Puransingh Chauhan (story) | Panchhi Jalonvi (lyrics) | Hriday Lani (collaborating writer) | Piyush Mishra (dialogue) | Piyush Mishra (screenplay) | Junaid Wasi (lyrics)","Farooq Shaikh | Nafisa Ali | Aanaahad | Sabyasachi Chakraborty","Sanjay Puransingh Chauhan","0","1"
"tt1287847","Mukhbiir","2008","22 Aug 2008","Crime | Drama | Mystery","P.K. Mishra (lyrics) | Iqbal Patni (lyrics) | Mani Shankar","Sammir Dattani | Rahul Dev | Om Puri | Alok Nath","Mani Shankar","0","1"
"tt1288638","Dasvidaniya","2008","07 Nov 2008","Comedy | Drama","Kailash Kher (lyrics) | Arshad Sayed","Vinay Pathak | Sarita Joshi | Rajat Kapoor | Saurabh Shukla","Shashant Shah","0","1"
"tt1288644","Mere Khwabon Mein Jo Aaye","2009","06 Feb 2009","Drama | Fantasy | Musical","Madhureeta Anand (story)","Randeep Hooda | Raima Sen | Arbaaz Khan | Javed Akhtar","Madhureeta Anand","0","1"
"tt1291465","Raajneeti","2010","04 Jun 2010","Action | Crime | Drama","Prakash Jha | Anjum Rajabali | Sameer (lyrics)","Naseeruddin Shah | Arjun Rampal | Nana Patekar | Ranbir Kapoor","Prakash Jha","0","7"
"tt1292642","Allah Ke Banday","2010","26 Nov 2010","Action | Crime | Drama","Faruk Kabir | Sarim Momin (lyrics)","Varun Bhagwat | Vikram Gokhale | Zakir Hussain | Bharat Jha","Faruk Kabir","0","1"
"tt1292703","Oye Lucky! Lucky Oye!","2008","28 Nov 2008","Comedy | Crime | Drama","Dibakar Banerjee (screenplay) | Urmi Juvekar (screenplay) | Manu Rishi Chadha (dialogues)","Abhay Deol | Paresh Rawal | Neetu Chandra | Archana Puran Singh","Dibakar Banerjee","0","2"
"tt1301698","1920","2008","12 Sep 2008","Drama | Horror | Mystery","Vikram Bhatt (screenplay) | Vikram Bhatt (story) | Girish Dhamija (dialogue) | Dheeraj Rattan (screenplay) | Sameer (lyrics)","Rajneesh Duggal | Adah Sharma | Anjori Alagh | Rajendranath Zutshi","Vikram Bhatt","0","4"
"tt1305840","Aloo Chaat","2009","20 Mar 2009","Comedy | Drama | Romance","Robby Grewal (screenplay) | Syed Gulrez (lyrics) | Vipin Mishra (lyrics) | Divy Nidhi Sharma (story) | Xulfi (lyrics)","Aftab Shivdasani | Aamna Shariff | Linda Arsenio | Sanjay Mishra","Robby Grewal","0","2"
"tt1309561","Lamhaa: The Untold Story of Kashmir","2010","16 Jul 2010","Action | Drama | Thriller","Ashwath Bhatt (dialogue) | Raaghav Dar (screenplay) | Rahul Dholakia (screenplay) | Sai Kabir (dialogue) | Sayeed Qadri (lyrics) | Amitabh Verma (lyrics)","Alisha | Asif Basra | Bipasha Basu | Burhan","Rahul Dholakia","0","1"
"tt1314274","Hulla","2008","19 Sep 2008","Comedy | Drama","Milind Dhaimade (dialogues) | Sanjeev Sharma (lyrics) | Jaideep Varma","Sushant Singh | Kartika Rane | Rajat Kapoor | Mandeep Mazumdar","Jaideep Varma","0","1"
"tt1314367","Ru-Ba-Ru","2008","12 Sep 2008","Drama | Romance | Thriller","Arjun Bali (lyrics) | Anvita Dutt Guptan (additional screenplay & dialogue) | Shuja Haider (lyrics) | Aditya Narayan (lyrics) | Soumik Sen (screenplay) | Akshay Verma (lyrics)","Rati Agnihotri | Shahana Goswami | Randeep Hooda | Kulbhushan Kharbanda","Arjun Bali","0","1"
"tt1324025","Rafoo Chakkar: Fun on the Run","2008","26 Sep 2008","Comedy | Crime | Drama","Ikram Akhtar (screenplay) | Salim Bijnori (lyrics) | Rahul Seth (lyrics) | Raghuvir Shekhawat (dialogue) | Irfan Siddiqui (lyrics)","Sadashiv Amrapurkar | Tinnu Anand | Nauheed Cyrusi | Shakti Kapoor","B.H. Tharun Kumar","0","1"
"tt1324059","Wake Up Sid","2009","02 Oct 2009","Comedy | Drama | Romance","Ayan Mukherjee (story) | Niranjan Iyengar (dialogue)","Ranbir Kapoor | Konkona Sen Sharma | Supriya Pathak | Anupam Kher","Ayan Mukherjee","0","5"
"tt1324076","Fox","2009","04 Sep 2009","Crime | Drama | Mystery","Kamal Pandey (dialogue) | Deepak Tijori (story)","Arjun Rampal | Sunny Deol | Udita Goswami | Sagarika Ghatge","Deepak Tijori","0","1"
"tt1324078","Kal Kissne Dekha","2009","12 Jun 2009","Action | Crime | Romance","Sudhanshu Dube (screenplay) | Shyam Goel (screenplay) | Sameer (lyrics) | Vivek Sharma","Brahim Achabbakhe | Jacky Bhagnani | Nushrat Bharucha | David Bueno","Vivek Sharma","0","1"
"tt1327035","Dev D","2009","06 Feb 2009","Comedy | Drama | Romance","Saratchandra Chatterjee (novel) | Abhay Deol (concept) | Vikramaditya Motwane | Anurag Kashyap","Abhay Deol | Mahie Gill | Kalki Koechlin | Dibyendu Bhattacharya","Anurag Kashyap","0","4"
"tt1327833","Sorry Bhai!","2008","28 Nov 2008","Comedy | Drama | Romance","Ashwini Malik (story) | Amitabh Verma (lyrics)","Shabana Azmi | Boman Irani | Sanjay Suri | Sharman Joshi","Onir","0","1"
"tt1328634","New York","2009","26 Jun 2009","Crime | Drama | History","Aditya Chopra (story) | Sandeep Srivastava (screenplay)","John Abraham | Neil Nitin Mukesh | Katrina Kaif | Irrfan Khan","Kabir Khan","0","6"
"tt1334254","Maharathi","2008","05 Dec 2008","Crime | Drama | Mystery","Sanjay Chhel (lyrics) | Uttam Gada (story)","Naseeruddin Shah | Om Puri | Boman Irani | Paresh Rawal","Shivam Nair","0","1"
"tt1334413","Jumbo","2008","25 Dec 2008","Animation | Family","N/A","Akshay Kumar | Lara Dutta | Dimple Kapadia | Rajpal Yadav","Kompin Kemgumnird","0","1"
"tt1334437","Blue Oranges","2009","18 Sep 2009","Mystery","Rajesh Ganguly","Rajit Kapoor | Aham Sharma | Pooja Kanwal | Richashree","Rajesh Ganguly","0","1"
"tt1334470","Raavan","2010","18 Jun 2010","Action | Adventure | Crime","Mani Ratnam (screenplay) | Vijay Krishna Acharya (dialogue)","Abhishek Bachchan | Aishwarya Rai Bachchan | Govinda | 'Chiyaan' Vikram","Mani Ratnam","0","2"
"tt1339313","Jalwa: Fun in Love","2005","16 Sep 2005","Comedy | Drama","Rajiv S. Ruia (screenplay) | Dhruv Singh (screenplay)","Ganesh Acharya | Neha Bhatt | Daisy | Ali G.","Rajiv S. Ruia","0","1"
"tt1340838","Raaz: The Mystery Continues","2009","23 Jan 2009","Drama | Horror | Mystery","Kumaar (lyrics) | Sayeed Qadri (lyrics) | Shagufta Rafique (dialogue & screenplay) | Mohit Suri (story)","Kangana Ranaut | Adhyayan Suman | Emraan Hashmi | Vicky Ahuja","Mohit Suri","1","5"
"tt1343362","Do Knot Disturb","2009","02 Oct 2009","Comedy | Drama","Yunus Sajawal (screenplay)","Govinda | Sushmita Sen | Ritesh Deshmukh | Lara Dutta","David Dhawan","0","2"
"tt1345777","Ishqiya","2010","29 Jan 2010","Comedy | Drama | Romance","Vishal Bhardwaj (screenplay) | Sabrina Dhawan (screenplay) | Abhishek Chaubey (screenplay) | Vishal Bhardwaj (dialogues)","Naseeruddin Shah | Vidya Balan | Arshad Warsi | Salman Shahid","Abhishek Chaubey","0","5"
"tt1351224","Pyaar Impossible!","2010","08 Jan 2010","Comedy | Romance","Uday Chopra (story)","Uday Chopra | Priyanka Chopra | Dino Morea | Rahul Vohra","Jugal Hansraj","0","2"
"tt1363125","Naughty @ 40","2011","29 Apr 2011","Comedy | Drama","Salim Raza | Sameer Tandon (lyrics)","Govinda | Yuvika Chaudhry | Anupam Kher | Smita Jaykar","Jag Mundhra","0","1"
"tt1363363","Chatur Singh Two Star","2011","19 Aug 2011","Action | Adventure | Comedy","Rumi Jaffery (screenplay) | Sai Kabir (dialogue)","Sanjay Dutt | Ameesha Patel | Anupam Kher | Satish Kaushik","Ajay Chandhok","0","1"
"tt1368453","Chargesheet","2011","30 Sep 2011","Drama | Thriller","N/A","Dev Anand | Divya Dutta | Devshi Khanduri | Hansal Mehta","Dev Anand","0","1"
"tt1369669","Jai Veeru: Friends Forever","2009","11 Mar 2009","Action | Crime | Drama","Vekeana Dhillon (screenplay) | Omar Inayat (lyrics) | Janak (screenplay) | Hriday Lani (screenplay) | Raju Saigal (story) | Sameer (lyrics)","Rakesh Bedi | Mahek Chahal | Suraj Godambe | Dinesh Hingoo","Puneet Sira","0","1"
"tt1370429","99","2009","15 May 2009","Comedy | Crime | Drama","Raj Nidimoru (story) | Krishna D.K. (story) | Sita Menon (story) | Chintan Gandhi (Hindi dialogue) | Raja Sen (Hindi dialogue) | Sita Menon (Hindi dialogue) | Shabbir Ahmed (lyrics) | Vaibhav Modi (lyrics)","Kunal Khemu | Boman Irani | Soha Ali Khan | Cyrus Broacha","Krishna D.K. | Raj Nidimoru","0","4"
"tt1372266","Kisaan","2009","20 Mar 2009","Action | Crime | Drama","S.R. Bharti (lyrics) | Salim Bijnori (lyrics) | Vekeana Dhillon (screenplay) | Panchhi Jalonvi (lyrics) | Kanwar Juneja (lyrics) | Sohail Khan (screenplay) | Anmol Malik (lyrics) | Dilip Shukla (dialogues)","Jackie Shroff | Sohail Khan | Arbaaz Khan | Nauheed Cyrusi","Puneet Sira","0","1"
"tt1372304","Wafaa","2008","19 Dec 2008","Drama | Mystery | Romance","Shahad Allahabadi (lyrics) | Salim Raza","Rajesh Khanna | Shahib Chopra | Laila Khan | Ahad Khan","Rakesh Sawant","0","1"
"tt1372681","Aa Dekhen Zara","2009","27 Mar 2009","Action | Crime | Drama","Sheershak Anand (story) | Shantanu Ray Chhibber (story)","Neil Nitin Mukesh | Bipasha Basu | Biswajeet Chatterjee | Sophiya Chaudhary","Jehangir Surti","0","1"
"tt1372694","Gumnaam: The Mystery","2008","05 Dec 2008","Crime | Mystery | Romance","Neeraj Pathak | Sameer (lyrics)","Dino Morea | Mahima Chaudhry | Suman Ranganathan | Arun Bali","Neeraj Pathak","0","1"
"tt1373156","Karthik Calling Karthik","2010","26 Feb 2010","Drama | Romance | Thriller","Vijay Lalwani (story)","Farhan Akhtar | Deepika Padukone | Ram Kapoor | Vivan Bhatena","Vijay Lalwani","0","2"
"tt1375789","Race 2","2013","25 Jan 2013","Action | Crime | Drama","Shiraz Ahmed (screenplay) | Kiran Kotrial (dialogue)","Anil Kapoor | Saif Ali Khan | John Abraham | Deepika Padukone","Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla","1","5"
"tt1385824","13B: Fear Has a New Address","2009","06 Mar 2009","Drama | Horror | Mystery","Abhinav Kashyap (dialogue) | Vikram K. Kumar","Madhavan | Neetu Chandra | Poonam Dhillon | Sachin Khedekar","Vikram K. Kumar","0","2"
"tt1388424","Three: Love Lies Betrayal","2009","04 Sep 2009","Drama | Mystery | Thriller","Vikram Bhatt","Aashish Chaudhary | Akshay Kapoor | Nausheen Ali Sardar | Achint Kaur","Vishal Pandya","0","1"
"tt1388903","Mirch","2010","22 Oct 2010","Comedy | Drama | Fantasy","Javed Akhtar (lyrics) | Vinay Shukla (story)","Arunoday Singh | Boman Irani | Ila Arun | Konkona Sen Sharma","Vinay Shukla","0","1"
"tt1391544","Dhoondte Reh Jaoge","2009","06 Mar 2009","Comedy | Drama","Shabbir Ahmed (lyrics) | Rajeev Jhaveri (story) | Jalees Sherwani (lyrics) | Umesh Shukla (dialogues) | Umesh Shukla","Paresh Rawal | Kunal Khemu | Sonu Sood | Soha Ali Khan","Umesh Shukla","0","2"
"tt1391894","Siddharth: The Prisoner","2009","27 Feb 2009","Crime | Drama | Thriller","Anadi (dialogue) | Pryas Gupta (dialogue) | Pryas Gupta (story) | Hitesh Kewalya (dialogue)","Rajat Kapoor | Sachin Nayak | Pradip Sagar | Pradeep Kabra","Pryas Gupta","0","1"
"tt1392744","Chance Pe Dance","2010","15 Jan 2010","Comedy | Drama | Romance","Nupur Asthana (screenplay) | Manu Rishi Chadha (additional dialogue) | Ken Ghosh (screenplay) | Kiran Kotrial (dialogues) | Irfan Siddiqui (lyrics)","Shahid Kapoor | Genelia D'Souza | Mohnish Bahl | Satish Shah","Ken Ghosh","0","2"
"tt1395025","Agent Vinod","2012","23 Mar 2012","Action","Arijit Biswas (story) | Sriram Raghavan (story)","Kareena Kapoor | Saif Ali Khan | Adil Hussain | Gulshan Grover","Sriram Raghavan","0","2"
"tt1395054","Once Upon a Time in Mumbai","2010","30 Jul 2010","Crime | Drama | Romance","Rajat Arora","Ajay Devgn | Randeep Hooda | Kangana Ranaut | Emraan Hashmi","Milan Luthria","0","6"
"tt1396208","Action Replayy","2010","05 Nov 2010","Comedy | Drama | Romance","Irshad Kamil (lyrics) | Aatish Kapadia (dialogues) | Aatish Kapadia (story) | Suresh Nair (story) | Ritesh Shah (dialogues)","Akshay Kumar | Aishwarya Rai Bachchan | Om Puri | Kiron Kher","Vipul Amrutlal Shah","0","2"
"tt1399602","Straight","2009","20 Mar 2009","Comedy | Drama","Anahata (additional screenplay & dialogue) | Uttam Gada (dialogue & screenplay) | Uttam Gada (original story) | Rohena Gera (story) | Anahata Menon (dialogue & screenplay)","Vinay Pathak | Gul Panag | Anuj Chaudhary | Siddharth Makkar","Parvati Balagopalan","0","1"
"tt1404573","Daddy Cool: Join the Fun","2009","28 Aug 2009","Comedy | Drama","Farhad Bhiwandiwala (dialogue) | Aditya Dhar (lyrics) | Tushar Hiranandani (story) | Prashant Ingole (lyrics) | Komal Nahta (story) | Sajid (dialogues)","Sunil Shetty | Aarti Chhabria | Aashish Chaudhary | Kim Sharma","K. Muralimohana Rao","0","2"
"tt1408029","Krantiveer: The Revolution","2010","25 Jun 2010","Action | Crime | Drama","Amit Khan (dialogue) | Mehul Kumar (dialogue) | Mehul Kumar (screenplay) | Mehul Kumar (story) | Sameer (lyrics)","Jahan Bloch | Samir Aftab | Aditya Rajput | Harsh Rajput","Mehul Kumar","0","1"
"tt1415252","Agyaat: The Unknown","2009","07 Aug 2009","Drama | Horror | Mystery","Puneet Gandhi | Nilesh Girkar | Sarim Momin (lyrics) | Prashant Pandey (lyrics) | Sandip Singh (lyrics)","Nitin | Priyanka Kothari | Rasika Dugal | Gautam Rode","Ram Gopal Varma","0","2"
"tt1420539","Ek Se Bure Do","2009","10 Apr 2009","Action | Comedy | Crime","Nisar Akhtar (screenplay) | Panchhi Jalonvi (lyrics) | Bobby Khan (screenplay) | Tariq Khan","Anita | Snehal Dabi | Anita Hassandani | Jagdeep","Tariq Khan","0","1"
"tt1425618","Apartment: Rent at Your Own Risk","2010","23 Apr 2010","Drama | Thriller","Syed Gulrez (screenplay) | Jag Mundhra (screenplay)","Rohit Roy | Tanushree Dutta | Neetu Chandra | Mushtaq Khan","Jag Mundhra","0","1"
"tt1428459","We Are Family","2010","10 Sep 2010","Drama | Family","Niranjan Iyengar (dialogue)","Kareena Kapoor | Kajol | Arjun Rampal | Amrita Prakash","Siddharth Malhotra","0","2"
"tt1431122","No Problem","2010","10 Dec 2010","Action | Comedy | Crime","Ikram Akhtar (screenplay) | Nisar Akhtar (additional dialogue) | Anand Raj Anand (lyrics) | Anees Bazmee | Kumaar (lyrics)","Anil Kapoor | Sanjay Dutt | Kangana Ranaut | Sunil Shetty","Anees Bazmee","0","2"
"tt1431729","Mohandas","2009","01 May 2009","Thriller","Uday Prakash (story)","Sonali Kulkarni | Sharbani Mukherji | Sushant Singh | Nakul Vaid","Mazhar Kamran","0","1"
"tt1433810","Mumbai Diaries","2010","21 Jan 2011","Drama","Kiran Rao","Prateik | Monica Dogra | Kriti Malhotra | Aamir Khan","Kiran Rao","0","1"
"tt1433905","All the Best: Fun Begins","2009","16 Oct 2009","Action | Comedy | Drama","Robin Bhatt (screenplay) | Kumaar (lyrics) | Bunty Rathore (dialogues) | Yunus Sajawal (screenplay) | Sajid (dialogue)","Sanjay Dutt | Ajay Devgn | Fardeen Khan | Bipasha Basu","Rohit Shetty","0","4"
"tt1434447","Rocket Singh: Salesman of the Year","2009","11 Dec 2009","Comedy | Drama","Jaideep Sahni","Ranbir Kapoor | Prem Chopra | Gauhar Khan | Mukesh Bhatt","Shimit Amin","0","3"
"tt1438298","Guzaarish","2010","19 Nov 2010","Comedy | Drama | Romance","Sanjay Leela Bhansali (screenplay) | Bhavani Iyer (dialogue) | Bhavani Iyer (screenplay) | Vibhu Puri (dialogue) | Turaz (lyrics)","Hrithik Roshan | Aishwarya Rai Bachchan | Shernaz Patel | Aditya Roy Kapoor","Sanjay Leela Bhansali","0","1"
"tt1438486","Chal Chala Chal","2009","06 Feb 2009","Action | Comedy | Crime","Anand Raj Anand (lyrics) | Sunil Jha (lyrics) | Manisha Korde (dialogue) | Vaibhav Modi (lyrics)","Asrani | Asif Basra | Govinda | Manoj Joshi","Rajeev Kumar","0","1"
"tt1442570","Fast Forward","2009","25 Sep 2009","Action | Drama | Musical","Romeo D'Costa (story) | Rahil Qazi (screenplay) | Pawan Sony (dialogue) | Pawan Sony (screenplay) | Zaigham Ali Syed (story)","Vinod Khanna | Akshay Kapoor | Rehan Khan | Bhavna Pani","Zaigham Ali Syed","0","1"
"tt1442583","Tum Milo Toh Sahi","2010","02 Apr 2010","Comedy | Drama","Irshad Kamil (lyrics) | Rajen Makhijani (dialogue) | Rajen Makhijani (screenplay) | Rajen Makhijani (story) | Kabir Sadanand (story) | Sameer Siddiqui (dialogue) | Sameer Siddiqui (screenplay)","Nana Patekar | Dimple Kapadia | Sunil Shetty | Vidya Malvade","Kabir Sadanand","0","1"
"tt1446055","Don Muthu Swami","2008","23 May 2008","Comedy | Drama","Saleem Agha (screenplay) | Rahat Indori (lyrics) | Amitabh Verma (lyrics)","Mithun Chakraborty | Ali Asghar | Arun Bakshi | Rakesh Bedi","Ashim S. Samanta","0","1"
"tt1447508","Peepli (Live)","2010","13 Aug 2010","Comedy | Drama","Bhadwai (lyrics) | Swanand Kirkire (lyrics) | Noon Meem Rashet (lyrics) | Anusha Rizvi (screenplay) | Gangaram Sakhet (lyrics) | Sanjeev Sharma (lyrics)","Omkar Das Manikpuri | Raghuvir Yadav | Shalini Vatsa | Farrukh Jaffar","Anusha Rizvi | Mahmood Farooqui","0","6"
"tt1451797","Rann","2010","29 Jan 2010","Drama | Mystery","Rohit G. Banawlikar (story) | Sarim Momin (lyrics) | Prashant Pandey (lyrics) | Sandip Singh (lyrics) | Vayu (lyrics)","Amitabh Bachchan | Ritesh Deshmukh | Gul Panag | Paresh Rawal","Ram Gopal Varma","0","1"
"tt1454461","Ek: The Power of One","2009","27 Mar 2009","Action | Drama | Thriller","Shabbir Ahmed (lyrics) | Sameer Arora (additional screenplay & dialogue) | Vivek Buddhakoti (additional screenplay & dialogue) | Mayur Puri (lyrics) | Pankaj Trivedi (story)","Rana Jung Bahadur | Jaspal Bhatti | Preeti Bhutani | Bobby Deol","Sangeeth Sivan","0","1"
"tt1454567","Team: The Force","2009","05 Jun 2009","Action | Comedy | Crime","N/A","Sohail Khan | Amrita Arora | Yash Tonk | Vrajesh Hirjee","Ajay Chandhok","0","1"
"tt1455811","Khatta Meetha","2010","23 Jul 2010","Comedy | Crime | Drama","Jay Master (dialogues) | Priyadarshan (screenplay) | Priyadarshan (story) | Nitin Raikwar (lyrics) | Shehzad Roy (lyrics)","Akshay Kumar | Rajpal Yadav | Aruna Irani | Kulbhushan Kharbanda","Priyadarshan","0","3"
"tt1455816","Prince","2010","09 Apr 2010","Action | Crime | Drama","Shiraz Ahmed (story) | Mayur Puri (dialogue) | Sameer (lyrics)","Vivek Oberoi | Isaiah | Aruna Shields | Nandana Sen","Kookie V. Gulati","0","2"
"tt1456946","Anubhav: An Actor's Tale","2009","05 Jun 2009","Drama | Romance","Anoop Menon (screenplay)","Jackie Shroff | Sanjay Suri | Gul Panag | Shruti Seth","Rajeev Nath","0","1"
"tt1465488","Happy Husbands","2011","25 Mar 2011","Comedy | Drama","Jaiveer (screenplay) | Jaiveer (story) | Sarim Momin (lyrics)","Anay | Kurush Deboo | Mohit Ghai | Ahwaan","Jaiveer","0","1"
